id;scenario_id;region;input_energy_vector;output_energy_vector;parameter_name;technology;technology_type;value;unit;tags;method;source;comment;year
364;58;["HE"];natural gas;electricity;added capacity;generator;gas;0;GW;;"{""value"": ""aggregated""}";urbs;;2016
365;58;["HE"];natural gas;electricity;capacity;generator;gas;0.11679;GW;;"{""value"": ""aggregated""}";urbs;;2016
366;58;["HE"];solar radiation;electricity;added capacity;photovoltaics;rooftop;0;GW;;"{""value"": ""aggregated""}";urbs;;2016
367;58;["HE"];solar radiation;electricity;capacity;photovoltaics;rooftop;1.04821;GW;;"{""value"": ""aggregated""}";urbs;;2016
368;58;["HE"];solar radiation;electricity;added capacity;photovoltaics;utility;0;GW;;"{""value"": ""aggregated""}";urbs;;2016
369;58;["HE"];solar radiation;electricity;capacity;photovoltaics;utility;0.82558;GW;;"{""value"": ""aggregated""}";urbs;;2016
370;58;["HE"];waste;electricity;added capacity;chp;steam;0;GW;;"{""value"": ""aggregated""}";urbs;;2016
371;58;["HE"];waste;electricity;capacity;chp;steam;0.20442;GW;;"{""value"": ""aggregated""}";urbs;;2016
372;58;["HE"];waste;electricity;added capacity;generator;steam;0;GW;;"{""value"": ""aggregated""}";urbs;;2016
373;58;["HE"];waste;electricity;capacity;generator;steam;0.00562;GW;;"{""value"": ""aggregated""}";urbs;;2016
374;58;["HE"];water;electricity;added capacity;hydro turbine;run-of-river;0;GW;;"{""value"": ""aggregated""}";urbs;;2016
375;58;["HE"];water;electricity;capacity;hydro turbine;run-of-river;0.06597;GW;;"{""value"": ""aggregated""}";urbs;;2016
376;58;["HE"];air;electricity;electricity generation;wind turbine;onshore;1263.079059;GWh;;"{""value"": ""aggregated""}";urbs;;2016
377;58;["HE"];air;electricity;primary energy consumption;wind turbine;onshore;1263079.059;MWh/a;;"{""value"": ""aggregated""}";urbs;;2016
378;58;["HE"];biogas;electricity;electricity generation;generator;combustion engine;280.7993114;GWh;;"{""value"": ""aggregated""}";urbs;;2016
379;58;["HE"];biogas;electricity;primary energy consumption;generator;combustion engine;668569.789;MWh/a;;"{""value"": ""aggregated""}";urbs;;2016
380;58;["HE"];biomass;electricity;electricity generation;generator;steam;1048.818857;GWh;;"{""value"": ""aggregated""}";urbs;;2016
381;58;["HE"];biomass;electricity;primary energy consumption;generator;steam;6992125.71;MWh/a;;"{""value"": ""aggregated""}";urbs;;2016
382;58;["HE"];hard coal;electricity;electricity generation;chp;steam;5524.027824;GWh;;"{""value"": ""aggregated""}";urbs;;2016
383;58;["HE"];hard coal;electricity;emissions;chp;steam;0.003832999;Gt/a;;"{""value"": ""aggregated""}";urbs;;2016
384;58;["HE"];hard coal;electricity;primary energy consumption;chp;steam;11273526.17;MWh/a;;"{""value"": ""aggregated""}";urbs;;2016
