id;scenario_id;region;input_energy_vector;output_energy_vector;parameter_name;technology;technology_type;value;unit;tags;method;source;comment;year
224;58;["BW"];solar radiation;electricity;capacity;photovoltaics;rooftop;16.43295383;GW;"{""scenario"": ""ID3""}";"{""value"": ""aggregated""}";urbs;;2030
225;58;["BW"];solar radiation;electricity;added capacity;photovoltaics;utility;14.6559791;GW;"{""scenario"": ""ID3""}";"{""value"": ""aggregated""}";urbs;;2030
226;58;["BW"];solar radiation;electricity;capacity;photovoltaics;utility;18.30298598;GW;"{""scenario"": ""ID3""}";"{""value"": ""aggregated""}";urbs;;2030
227;58;["BW"];waste;electricity;added capacity;chp;steam;1.51E-15;GW;"{""scenario"": ""ID3""}";"{""value"": ""aggregated""}";urbs;;2030
228;58;["BW"];waste;electricity;capacity;chp;steam;0.045139;GW;"{""scenario"": ""ID3""}";"{""value"": ""aggregated""}";urbs;;2030
229;58;["BW"];waste;electricity;added capacity;generator;steam;1.45E-17;GW;"{""scenario"": ""ID3""}";"{""value"": ""aggregated""}";urbs;;2030
230;58;["BW"];waste;electricity;capacity;generator;steam;0.01363114;GW;"{""scenario"": ""ID3""}";"{""value"": ""aggregated""}";urbs;;2030
231;58;["BW"];water;electricity;added capacity;hydro turbine;run-of-river;0;GW;"{""scenario"": ""ID3""}";"{""value"": ""aggregated""}";urbs;;2030
232;58;["BW"];water;electricity;capacity;hydro turbine;run-of-river;0.68481261;GW;"{""scenario"": ""ID3""}";"{""value"": ""aggregated""}";urbs;;2030
233;58;["BW"];air;electricity;electricity generation;wind turbine;onshore;701.9268973;GWh;"{""scenario"": ""ID3""}";"{""value"": ""aggregated""}";urbs;;2030
234;58;["BW"];air;electricity;primary energy consumption;wind turbine;onshore;701926.8973;MWh/a;"{""scenario"": ""ID3""}";"{""value"": ""aggregated""}";urbs;;2030
235;58;["BW"];biogas;electricity;electricity generation;generator;combustion engine;8.652821293;GWh;"{""scenario"": ""ID3""}";"{""value"": ""aggregated""}";urbs;;2030
